NumÃ©ro;Mise Ã  jour;VÃ©rifiÃ©;Nom de la structure;Adresse;Ville;Code Postal;FermÃ©;Fermeture temporaire;Lng;Lat
4108;March 24, 2020;True;Secours Catholique Le Bouscat - Bruges;13 Rue FormigÃ©, Le Bouscat, France;Le Bouscat;33110;False;FermÃ© Temporairement;-0.6012032999999519;44.8652574
4105;March 24, 2020;True;Secours Catholique Bordeaux Sud-Ouest;40 Rue du Sablonat, 33800 Bordeaux, France;Bordeaux;33800;False;FermÃ© Temporairement;-0.5741434000000254;44.81814620000001
4100;March 24, 2020;True;Secours Catholique d'Hourtin;53 Rue des Ã‰coles, 33990 Hourtin, France;Hourtin;33990;False;FermÃ© Temporairement;-1.055319700000041;45.18915459999999
4713;March 24, 2020;True;Mission Locale de Talence;23 Avenue Espeleta, 33400 Talence, France;Talence;33400;False;FermÃ© Temporairement;-0.5894663999999921;44.8103966
1912;March 24, 2020;Inconnu;Equipe mobile de psychiatrie et prÃ©caritÃ© (EMPP);31 place des Capucins, 33000 BORDEAUX;Bordeaux;33800;False;Inconnu;-0.568199000000049;44.8301014
1758;March 25, 2020;Inconnu;ASTI Bordeaux;10 rue Causserouge, 33000 BORDEAUX;Bordeaux;33000;False;FermÃ© Temporairement;-0.570124;44.833178
6948;March 25, 2020;False;ASP Monsegur;24 Place Robert Darniche, MonsÃ©gur, France;MonsÃ©gur;33580;Inconnu;FermÃ© Temporairement;0.0804438999999774;44.65032799999999
6133;March 25, 2020;True;Centre de distribution des Restos du CÅ“ur;1 Chemin de la Grange, Martillac, France;Martillac;33650;Inconnu;FermÃ© Temporairement;-0.534272900000019;44.7218317
4584;March 25, 2020;True;Centre de distribution des Restos du CÅ“ur;1 Place AimÃ©e Gouzy, Langoiran, France;Langoiran;33550;False;FermÃ© Temporairement;-0.4020911000000069;44.7066406
6977;March 25, 2020;False;Relais Popote du centre d'animation Saint-Pierre;4 Rue du Mulet, Bordeaux, France;Bordeaux;33000;Inconnu;FermÃ© Temporairement;-0.5727868999999828;44.8393707
6973;March 25, 2020;False;Relais Popote du 4;118 Rue HÃ©ron, Bordeaux, France;Bordeaux;33000;Inconnu;FermÃ© Temporairement;-0.589573200000018;44.8307344
6976;March 25, 2020;False;Relais Popote du centre d'animation Bastide Queyries;13 AllÃ©e Jean Giono, Bordeaux, France;Bordeaux;33100;Inconnu;FermÃ© Temporairement;-0.5630404999999428;44.84534499999999
6971;March 25, 2020;False;Relais Popote de la maison des familles;107 Rue KlÃ©ber, Bordeaux, France;Bordeaux;33800;Inconnu;FermÃ© Temporairement;-0.570350899999994;44.8264285
6972;March 25, 2020;False;Relais Popote du MJC centre de loisirs;11 Rue Erik Satie, MÃ©rignac, France;MÃ©rignac;33700;Inconnu;FermÃ© Temporairement;-0.6308698999999933;44.8453904
6975;March 25, 2020;False;Relais Popote du centre d'animation Bastide Benauge;23 Rue Raymond PoincarÃ©, Bordeaux, France;Bordeaux;33100;Inconnu;FermÃ© Temporairement;-0.5434476000000359;44.8438725
4667;March 25, 2020;True;Relais popote;4 Rue Claude Bonnier, Bordeaux, France;Bordeaux;33000;False;FermÃ© Temporairement;-0.5825234999999793;44.8380748
1916;March 26, 2020;Inconnu;Centre RÃ©gional d'Information Jeunesse Nouvelle Aquitaine (CRIJ NA);125 cours alsace lorraine, 33000 BORDEAUX;Bordeaux;33000;False;FermÃ© Temporairement;-0.57588;44.837577
6400;March 26, 2020;True;Centre Papillon;127 Avenue Emile Counord, Bordeaux, France;Bordeaux;33300;Inconnu;FermÃ© Temporairement;-0.5753574000000299;44.8601424
1925;March 27, 2020;True;CAARUD Planterose;16 Rue Planterose, 33800 Bordeaux, France;Bordeaux;33800;False;Ouvert;-0.565802;44.832999
8121;March 28, 2020;False;Les FÃ©es Papillons;12 Rue du Chai des Farines, Bordeaux, France;Bordeaux;33000;Inconnu;Ouvert;-0.5691876;44.8395215
4578;March 30, 2020;True;Centre de distribution des Restos du Coeur;2 Rue Saint-Aulaire, Blaye, France;Blaye;33390;False;Ouvert;-0.6637971000000107;45.1252971
8133;March 30, 2020;False;D2C Graves;2 Avenue Georges Clemenceau, 33140 Villenave-d'Ornon, France;Villenave-d'Ornon;33140;Inconnu;FermÃ© Temporairement;-0.5654517;44.7818817
8132;March 30, 2020;False;D2C CrÃ©on;8 Rue GalilÃ©e, 33670 CrÃ©on, France;CrÃ©on;33670;Inconnu;FermÃ© Temporairement;-0.3481783;44.77524200000001
8131;March 30, 2020;False;D2C Lormont;3 Rue des Arts, 33310 Lormont, France;Lormont;33310;Inconnu;FermÃ© Temporairement;-0.5202128000000001;44.87561059999999
8136;March 30, 2020;False;La maison pour rebondir;91 Rue Nuyens, 33100 Bordeaux, France;Bordeaux;33100;Inconnu;FermÃ© Temporairement;-0.5594275999999999;44.8430306
8128;March 30, 2020;False;Association NQT;127 Avenue Emile Counord, 33300 Bordeaux, France;Bordeaux;33300;Inconnu;FermÃ© Temporairement;-0.5753574000000001;44.8601424
8130;March 30, 2020;False;D2C  Sud Gironde;120 Cours Gambetta, Langon, France;Langon;33210;Inconnu;FermÃ© Temporairement;-0.2482452;44.5504905
1769;March 30, 2020;Inconnu;Hotel de Ville;0 placeÂ Pey Berland, 33000 BORDEAUX;Bordeaux;33000;False;FermÃ© Temporairement;-0.579334526052336;44.8381751334157
3360;March 30, 2020;True;Caan'abus;41 Rue Sainte-Colombe, Bordeaux, France;Bordeaux;33000;False;FermÃ© Temporairement;-0.5712040999999317;44.8374535
7520;March 30, 2020;False;La Maison de Marie;14 Place Saint-Martial, 33300 Bordeaux, France;Bordeaux;33300;Inconnu;FermÃ© Temporairement;-0.565552900000057;44.858214
5614;March 30, 2020;True;RHVS Study HÃ´tel;19 Rue Louis Beydts, Lormont, France;Lormont;33310;Inconnu;FermÃ© Temporairement;-0.5238640000000032;44.882298
1942;March 30, 2020;Inconnu;Maison de l'avocat;1 rue de cursol, 33000 BORDEAUX;Bordeaux;33000;False;FermÃ© Temporairement;-0.575424;44.835195
3483;March 30, 2020;Inconnu;PÃ´le Territorial de la SolidaritÃ© de Bordeaux MDSI;23 Quai de Paludate, Bordeaux, France;Bordeaux;33100;False;FermÃ© Temporairement;-0.5466292999999496;44.8481227
4603;March 30, 2020;Inconnu;Maison DÃ©partementale des SolidaritÃ© de Blaye;2 Rue de la LibÃ©ration, Blaye, France;Blaye;33390;False;FermÃ© Temporairement;-0.6623107000000346;45.1275207
6224;March 31, 2020;True;PLIE;127 Avenue Emile Counord, Bordeaux, France;Bordeaux;33300;Inconnu;FermÃ© Temporairement;-0.5753574000000299;44.8601424
6166;March 31, 2020;True;Le Refuge - DÃ©lÃ©gation de Gironde;35 Rue des Menuts, 33000 Bordeaux, France;Bordeaux;33000;Inconnu;Ouvert;-0.5676502000000028;44.8336397
6441;March 31, 2020;True;UnitÃ© Locale de Sainte-Foy-La-Grande;19 Rue Chanzy, Sainte-Foy-la-Grande, France;Sainte-Foy-la-Grande;33220;Inconnu;Ouvert;0.2159960000000182;44.8406944
4575;March 31, 2020;True;UnitÃ© Locale d'Arcachon et du Littoral;38 Rue du MarÃ©chal de Lattre de Tassigny, Arcachon, France;Arcachon;33120;False;Ouvert;-1.172461500000054;44.6606886
6273;March 31, 2020;True;Antenne de Langon;16 Rue Saint-Louis Beaulieu, 33210 Langon, France;Langon;33210;Inconnu;Ouvert;-0.2452928000000156;44.55380219999999
6274;March 31, 2020;True;Antenne de Loupiac;60 Berthoumieu, Loupiac, France;Loupiac;33410;Inconnu;Ouvert;-0.2959034000000429;44.6287679
6279;March 31, 2020;True;Antenne de Villenave d'Ornon;43 Avenue du MarÃ©chal Leclerc, Villenave-d'Ornon, France;Villenave-d'Ornon;33140;Inconnu;Ouvert;-0.5726941000000352;44.7786409
6281;March 31, 2020;True;ComitÃ© de BÃ¨gles;15 Rue Yvonne et Robert Noutary, 33130 BÃ¨gles, France;BÃ¨gles;33130;Inconnu;Ouvert;-0.5427471000000423;44.81625559999999
6290;March 31, 2020;True;ComitÃ© de Pessac-Cestas;22 Boulevard Saint-Martin, Pessac, France;Pessac;33600;Inconnu;Ouvert;-0.6295883000000231;44.8036777
5811;March 31, 2020;True;Ovale Citoyen;59 Cours de l'Yser, Bordeaux, France;Bordeaux;33800;Inconnu;Ouvert;-0.5691716;44.8276235
6288;March 31, 2020;True;ComitÃ© de MÃ©rignac;19 Avenue du ChÃ¢teau d'Eau, MÃ©rignac, France;MÃ©rignac;33700;Inconnu;Ouvert;-0.6469661999999516;44.85309540000001
6289;March 31, 2020;True;ComitÃ© de Pauillac;30 Rue de la RiviÃ¨re, Pauillac, France;Pauillac;33250;Inconnu;Ouvert;-0.743485899999996;45.1918593
6293;March 31, 2020;True;ComitÃ© de St MÃ©nard en Jalles;26 Rue Aurel Chazeau, Saint-MÃ©dard-en-Jalles, France;Saint-MÃ©dard-en-Jalles;33160;Inconnu;Ouvert;-0.7446472000000313;44.8993961
6257;March 31, 2020;True;L'Atelier RemumÃ©nage;5 Cours de l'Yser, 33800 Bordeaux, France;Bordeaux;33800;Inconnu;Ouvert;-0.5683120999999574;44.8296298
3879;April 1, 2020;Inconnu;Halte de jour EmmaÃ¼s;18 Rue LÃ©on PaillÃ¨re, 33800 Bordeaux, France;Bordeaux;33800;False;FermÃ© Temporairement;-0.5494905000000472;44.81986169999999
1897;April 1, 2020;Inconnu;La Bagagerie;7 rue Ausone, 33000 BORDEAUX;Bordeaux;33000;False;FermÃ© Temporairement;-0.5687107;44.8383554
1782;April 2, 2020;Inconnu;Permanence Grand Parc Mairie;Place de l'Europe, 33300 Bordeaux, France;Bordeaux;33300;False;FermÃ© Temporairement;-0.581862300000011;44.8590370999999
2276;April 2, 2020;True;Accueil de jour Restos du Coeur;77 Boulevard Alfred Daney, Bordeaux, France;Bordeaux;33300;False;Ouvert;-0.5718669000000318;44.8677927
4576;April 2, 2020;Inconnu;Saint Vincent De Paul;122 Boulevard de la Plage, Arcachon, France;Arcachon;33120;False;FermÃ© Temporairement;-1.156923900000038;44.6613604
8127;April 6, 2020;False;Epicerie Sociale Espoir Bordeaux rive droite;75 Rue Edouard Herriot, 33310 Lormont, France;Lormont;33310;Inconnu;Ouvert;-0.5183696999999999;44.86853979999999
1940;April 7, 2020;Inconnu;Le Pain de l'AmitiÃ©;43 rue Saint Nicolas, 33800 BORDEAUX;Bordeaux;33800;False;Ouvert;-0.5733846;44.8265497
8639;April 15, 2020;False;Epicerie sociale d'Arcachon;35b Cours Tartas, Arcachon, France;Arcachon;33120;Inconnu;Ouvert;-1.1744808;44.6606656
8692;April 15, 2020;False;Centre Distribution de St LoubÃ¨s;Chemin de Couvertaire, Saint-LoubÃ¨s, France;Saint-LoubÃ¨s;33450;Inconnu;Ouvert;-0.4498606;44.9167484
8638;April 15, 2020;False;Centre distribution Montmoreau St Cybard;29 Avenue d'Aquitaine, Bruges, France;Bruges;33520;Inconnu;Ouvert;-0.6046398;44.8785506
6438;April 16, 2020;True;UnitÃ© Locale de MÃ©rignac;19 Avenue du ChÃ¢teau d'Eau, MÃ©rignac, France;MÃ©rignac;33700;Inconnu;FermÃ© Temporairement;-0.6469661999999516;44.85309540000001
4659;April 16, 2020;True;UnitÃ© Locale Le Bouscat - Bruges;384 Avenue de la LibÃ©ration, Le Bouscat, France;Le Bouscat;33700;False;FermÃ© Temporairement;-0.6448858;44.8517644
6439;April 16, 2020;True;UnitÃ© Locale de Pessac;13 Avenue Pierre Wiehn, Pessac, France;Pessac;33600;Inconnu;FermÃ© Temporairement;-0.6311734999999317;44.8013211
4716;April 16, 2020;True;Mission locale antenne de Gradignan;199 Cours du GÃ©nÃ©ral de Gaulle, Gradignan, France;Gradignan;33170;False;FermÃ© Temporairement;-0.6151984000000539;44.7713186
4714;April 16, 2020;Inconnu;Mission locale antenne BÃ¨gle;23 Rue Robert Schuman, 33130 BÃ¨gles, France;BÃ¨gles;33130;False;FermÃ© Temporairement;-0.5510673999999653;44.8126107
1913;April 16, 2020;True;Permanence d'AccÃ¨s aux Soins de SantÃ© (PASS) Bordeaux;121 rue de la BÃ©chade, 33000 BORDEAUX;Bordeaux;33000;False;FermÃ© Temporairement;-0.600088;44.823925
4712;April 17, 2020;Inconnu;Mission locale Pessac;2 Avenue EugÃ¨ne et Marc Dulout, Pessac, France;Pessac;33600;False;FermÃ© Temporairement;-0.6311820999999327;44.80486920000001
3811;April 20, 2020;True;Graines de SolidaritÃ©;48 Rue KlÃ©ber, 33800 Bordeaux, France;Bordeaux;33800;False;FermÃ© Temporairement;-0.5700300999999399;44.8283511
4706;April 20, 2020;Inconnu;Mission Locale Technowest;Avenue du GÃ©nÃ©ral de Gaulle, Blanquefort, France;Blanquefort;33290;False;FermÃ© Temporairement;-0.635577000000012;44.9215945
8979;April 22, 2020;False;Sanitaires + Douches;5 Boulevard Jacques Chaban-Delmas, 33520 Bruges, France;Bruges;33520;Inconnu;Ouvert;-0.5803273999999998;44.8771461
3957;April 24, 2020;True;Point-relais de Bacalan;288 Rue Blanqui, 33300 Bordeaux, France;Bordeaux;33300;False;Ouvert;-0.547386500000016;44.87784
8419;April 24, 2020;False;SolidaritÃ© Femmes Bassin;2 Avenue de Bas Vallon, Audenge, France;Audenge;33980;Inconnu;Ouvert;-1.0079976;44.6782599
8138;April 24, 2020;False;La MDPH de la Gironde;1 Esplanade Charles de Gaulle, Bordeaux, France;Bordeaux;33000;Inconnu;FermÃ© Temporairement;-0.5865606;44.83672900000001
8410;April 24, 2020;False;MDPH Maison du dÃ©partement solidaritÃ© Haute Gironde;49 Rue Henri GrouÃ¨s, Saint-AndrÃ©-de-Cubzac, France;Saint-AndrÃ©-de-Cubzac;33240;Inconnu;FermÃ© Temporairement;-0.4512226;44.9895392
8409;April 24, 2020;False;MDPH maison du dÃ©partement solidaritÃ© Bassin;1 Rue Transversale, Lanton, France;Lanton;33138;Inconnu;FermÃ© Temporairement;-1.0360357;44.7061588
3890;April 25, 2020;True;Accueil de jour du Foyer Fraternel;6 Rue Gouffrand, 33300 Bordeaux, France;Bordeaux;33300;False;Ouvert;-0.5724672000000055;44.85537550000001
8421;April 27, 2020;False;Epi Câ€™Tout;5 Rue Etienne Huyard, Bordeaux, France;Bordeaux;33300;Inconnu;Ouvert;-0.5763182;44.8600498
8210;April 27, 2020;False;Halte de jour EmmaÃ¼s;18 Rue LÃ©on PaillÃ¨re, Bordeaux, France;Bordeaux;33800;Inconnu;FermÃ© Temporairement;-0.5494905000000001;44.81986169999999
6532;April 28, 2020;False;Les Compagnons BÃ¢tisseurs;61 Rue Barillet Deschamps, Bordeaux, France;Bordeaux;33300;Inconnu;FermÃ© Temporairement;-0.5469748000000436;44.8805085
8134;April 28, 2020;False;D2C MÃ©doc;1 Rue de Verdun, 33340 Lesparre-MÃ©doc, France;Lesparre-MÃ©doc;33340;Inconnu;FermÃ© Temporairement;-0.9373287;45.3086748
4717;April 28, 2020;True;Mission Locale du MÃ©doc;34 Cours Jean JaurÃ¨s, 33340 Lesparre-MÃ©doc, France;Lesparre-MÃ©doc;33340;False;Ouvert;-0.9341563000000406;45.30580919999999
1934;May 4, 2020;Inconnu;Permanence d'AccÃ¨s aux Soins de SantÃ© (PASS) Bordeaux - Centre d'Albret;86 cours d'Albret, 33000 BORDEAUX;Bordeaux;33000;False;Ouvert;-0.5797566;44.833349
1910;May 11, 2020;True;CASO de Bordeaux;2 rue Charlevoix de Villers, 33300 BORDEAUX;Bordeaux;33300;False;Ouvert;-0.548299;44.870772
1920;May 11, 2020;True;La CIMADE;32 rue du Commandant Arnould, 33000 BORDEAUX;Bordeaux;33000;False;FermÃ© Temporairement;-0.577205;44.835695
9327;May 12, 2020;False;Diamant CitÃ© Nord;Avenue Marcel Dassault, Bordeaux, France;Bordeaux;33300;Inconnu;Ouvert;-0.5725692;44.8817342
5572;May 12, 2020;True;Merci pour l'invit';Bordeaux, France;Bordeaux;33000;Inconnu;Ouvert;-0.57918;44.837789
4666;May 12, 2020;True;SolidaritÃ© Logement Bordeaux-Boulevards;173 Avenue Louis Barthou, Bordeaux, France;Bordeaux;33200;False;FermÃ© Temporairement;-0.6159278000000001;44.85249049999999
5731;May 12, 2020;True;Secours Catholique de Bordeaux Cauderan;173 av Louis Barthou Cauderan, 33200 Bordeaux;Bordeaux;33200;Inconnu;FermÃ© Temporairement;-0.6159278000000001;44.85249049999999
5808;May 12, 2020;Inconnu;Intermed Gironde;10 Rue Coppinger, 33310 Lormont, France;Lormont;33310;Inconnu;FermÃ© Temporairement;-0.5238894999999999;44.8696115
6025;May 12, 2020;True;"Secours Catholique La Presquâ€™Ã®le ""Le petit cafÃ©""";14 Chemin de Nice, Saint-LoubÃ¨s, France;Saint-LoubÃ¨s;33450;Inconnu;FermÃ© Temporairement;-0.4274925;44.9158931
6207;May 12, 2020;Inconnu;APAFED;Cenon, France;Cenon;33150;Inconnu;FermÃ© Temporairement;-0.5164736;44.85448900000001
6264;May 12, 2020;False;GEM Le Kiosque 12;12 Rue 1er Reg Artillerie Colon, Libourne, France;Libourne;33500;Inconnu;FermÃ© Temporairement;-0.2429924;44.9080535
6284;May 12, 2020;True;ComitÃ© des Graves;Secours Populaire FranÃ§ais, Place Joane, 33850 LÃ©ognan, France;LÃ©ognan;33850;Inconnu;FermÃ© Temporairement;-0.5996579999999999;44.729177
6160;May 13, 2020;True;Centre de distribution des Restos du CÅ“ur;43 Avenue du MarÃ©chal Leclerc, Villenave-d'Ornon, France;Villenave-d'Ornon;33140;Inconnu;FermÃ© Temporairement;-0.5726941000000352;44.7786409
1871;May 13, 2020;True;Centre de distribution des Restos du CÅ“ur;163 Rue Peydavant, Talence, France;Talence;33400;False;FermÃ© Temporairement;-0.5859256999999616;44.8019225
1864;May 13, 2020;True;Centre de distribution des Restos du Coeur;6 rue Thiers, 33290 BLANQUEFORT;Blanquefort;33290;False;FermÃ© Temporairement;-0.634985;44.91169
3298;May 13, 2020;True;Le Vestiaire - Espace SolidaritÃ© Malbec;3 Rue Malbec, Bordeaux, France;Bordeaux;33800;False;FermÃ© Temporairement;-0.5610649000000194;44.8279454
1968;May 13, 2020;True;Antenne AmÃ©dÃ©e Alins;43 rue Deyries, 33800 BORDEAUX;Bordeaux;33800;False;Ouvert;-0.572779;44.8260953
3956;May 13, 2020;Inconnu;Vestiaire/Brocante La Benauge;37 Rue Alexander Fleming, Bordeaux, France;Bordeaux;33100;False;Ouvert;-0.5427343000000064;44.84295929999999
6950;May 13, 2020;False;ASP Auros;1 Rue Castelnau d'Auros, Bordeaux, France;Bordeaux;33000;Inconnu;Ouvert;-0.5819429000000582;44.841545
6949;May 13, 2020;False;ASP La RÃ©ole;81 Rue Armand Caduc, La RÃ©ole, France;La RÃ©ole;33190;Inconnu;Ouvert;-0.0406394999999975;44.5820618
6259;May 13, 2020;True;Le Club Gambetta (COJ);16 Cours Gambetta, Cenon, France;Cenon;33150;Inconnu;Ouvert;-0.5399775999999292;44.842911
6258;May 13, 2020;True;Le Club Delord (COJ);78 Rue Delord, Bordeaux, France;Bordeaux;33300;Inconnu;Ouvert;-0.5600428000000193;44.8610021
6260;May 13, 2020;True;Le Club Mozart (COJ);2 Rue Jean Artus, Bordeaux, France;Bordeaux;33300;Inconnu;Ouvert;-0.582918100000029;44.86128069999999
6138;May 13, 2020;True;Centre de distribution des Restos du CÅ“ur;2 Chemin Perret, Saint-AndrÃ©-de-Cubzac, France;Saint-AndrÃ©-de-Cubzac;33240;Inconnu;Ouvert;-0.4511764999999741;44.9920261
4784;May 13, 2020;Inconnu;MÃ©diathÃ¨que La Source;Place Gambetta, Le Bouscat, France;Le Bouscat;33110;False;Ouvert;-0.5999997000000121;44.86522919999999
4773;May 14, 2020;True;BibliothÃ¨que Pablo Neruda de Pessac;16 bis AllÃ©e des Mimosas, 33600 Pessac, France;Pessac;33600;False;Ouvert;-0.6313628999999992;44.7905851
1929;May 15, 2020;True;EmmaÃ¼s Connect Bordeaux;38 cours des Aubiers, 33300 BORDEAUX;Bordeaux;33300;False;Ouvert;-0.572248599999966;44.8729731
9555;May 15, 2020;False;Le Carillon;27 Rue Camille Sauvageau, Bordeaux, France;Bordeaux;33800;Inconnu;FermÃ© Temporairement;-0.5649647;44.8331869
8126;May 15, 2020;False;Les FÃ©es Papillons;RÃ©sidence du lac, Avenue de Laroque, Bordeaux, France;Bordeaux;33300;Inconnu;FermÃ© Temporairement;-0.5745131;44.8741105
9556;May 15, 2020;False;Les Clochettes;Rue Traversanne, Bordeaux, France;Bordeaux;33800;Inconnu;Ouvert;-0.5657179999999999;44.8320028
9049;May 18, 2020;False;Le Petit Grain;3 Place Pierre Jacques Dormoy, Bordeaux, France;Bordeaux;33800;Inconnu;FermÃ© Temporairement;-0.5650389999999998;44.82690399999999
4785;May 18, 2020;Inconnu;Centre de Documentation de Bordeaux Sciences Agro;1 Cours du GÃ©nÃ©ral de Gaulle, Gradignan, France;Gradignan;33170;False;FermÃ© Temporairement;-0.6053213000000142;44.7905263
4789;May 18, 2020;True;MÃ©diathÃ¨que Jean Degoul d'Eysines;2 Rue de l'Ã‰glise, 33320 Eysines, France;Eysines;33320;False;Ouvert;-0.6474468999999772;44.8851364
1922;May 18, 2020;True;Coffee Bus 33;33000 Place de la Victoire, Bordeaux, France;Bordeaux;33000;False;FermÃ© Temporairement;-0.57266;44.830918
1955;May 19, 2020;True;PIMMS Bordeaux;213 Cours de la Marne, Bordeaux, France;Bordeaux;33800;False;Ouvert;-0.5589340999999877;44.8275763
1753;May 22, 2020;True;CSAPA Bordeaux;67 Rue Chevalier, 33000 Bordeaux, France;Bordeaux;33000;False;Ouvert;-0.5956346000000394;44.84381130000001
4626;May 22, 2020;Inconnu;CMP de Cadillac;17 Rue du Pourret, Cadillac, France;Cadillac;33410;False;Ouvert;-0.3189062000000149;44.6351237
4740;May 22, 2020;Inconnu;CMP Accueil adolescents rive droite;13 bis Rue des Garosses, Lormont, France;Lormont;33310;False;FermÃ© Temporairement;-0.5161157000000003;44.8759386
5613;May 22, 2020;True;PÃ´le Habitat;41 Rue Tastet, Bordeaux, France;Bordeaux;33000;Inconnu;Ouvert;-0.5832989000000453;44.8346474
5701;May 22, 2020;Inconnu;Etu'RÃ©cup;13 Avenue Pey Berland, 33600 Pessac, France;Pessac;33600;Inconnu;Ouvert;-0.6107357999999294;44.800539
4653;May 22, 2020;Inconnu;Gargantua;12 Rue Charlevoix de Villers, Bordeaux, France;Bordeaux;33300;False;Ouvert;-0.5490134000000353;44.87053579999999
5861;May 22, 2020;Inconnu;CIAS de la CommunautÃ© de Communes de l'Estuaire;86 Avenue de la Republique, 33820 Saint-Ciers-sur-Gironde, France;Saint-Ciers-sur-Gironde;33820;Inconnu;Ouvert;-0.6115701999999601;45.2909416
5862;May 22, 2020;True;Boulevard des Potes Bordeaux;29 Rue Bergeret, 33000 Bordeaux, France;Bordeaux;33000;Inconnu;Ouvert;-0.5682256000000052;44.83192469999999
7523;May 25, 2020;True;La maison des familles;107 Rue KlÃ©ber, Bordeaux, France;Bordeaux;33800;Inconnu;Ouvert;-0.570350899999994;44.8264285
6451;May 25, 2020;True;COS Quancard;74 Rue Georges Bonnac, Bordeaux, France;Bordeaux;33000;Inconnu;Ouvert;-0.5855309999999463;44.8393678
3852;May 25, 2020;True;Diaconat de Bordeaux;32 Rue du Commandant Arnould, 33000 Bordeaux, France;Bordeaux;33000;False;Ouvert;-0.5773213999999598;44.8357342
5831;May 25, 2020;True;Les P'tits Gratteurs;3 Rue de Tauzia, Bordeaux, France;Bordeaux;33800;Inconnu;FermÃ© Temporairement;-0.5611632999999756;44.83048180000001
1924;May 25, 2020;Inconnu;Caan'abus;39, 41 rue Sainte Colombe, 33000 BORDEAUX;Bordeaux;33000;False;FermÃ© Temporairement;-0.571215;44.837446
1956;May 25, 2020;True;PIMMS Cenon;89 Avenue Jean JaurÃ¨s, Cenon, France;Cenon;33150;False;Ouvert;-0.5317273000000569;44.85717260000001
3776;May 25, 2020;True;Le panier des 4 saisons;11 rue du 8 mai 1945, 33150 Cenon;Cenon;33150;False;Ouvert;-0.5140796000000591;44.85184489999999
1960;May 25, 2020;True;RÃ©seau Paul Bert;2 rue Paul Bert, 33000 BORDEAUX;Bordeaux;33000;False;FermÃ© Temporairement;-0.5743321;44.8367498
2414;May 25, 2020;Inconnu;TAPAJ Bordeaux;20 Place Pey Berland, Bordeaux, France;Bordeaux;33000;False;Ouvert;-0.5760103000000072;44.83753350000001
5453;May 25, 2020;Inconnu;La Maison de Simone;1 Rue de l'Horloge, Pessac, France;Pessac;33600;Inconnu;Ouvert;-0.6327165999999806;44.7911699
1949;May 25, 2020;True;La Case;38 Rue Saint-James, 33000 Bordeaux, France;Bordeaux;33000;False;Ouvert;-0.5712922000000162;44.835722
1751;May 25, 2020;True;AIDES;6 Quai de Paludate, 33800 BORDEAUX;Bordeaux;33800;False;Ouvert;-0.557124;44.830541
4756;May 25, 2020;Inconnu;CSAPA ANPAA 33;14 Rue Jules VÃ©drines, Libourne, France;Libourne;33500;False;Ouvert;-0.2365867999999409;44.9073613
4755;May 25, 2020;Inconnu;ANPAA _ Cenon;142 Avenue RenÃ© Cassagne, Cenon, France;Cenon;33150;False;Ouvert;-0.5164612999999463;44.8537007
4745;May 25, 2020;Inconnu;Plateforme autonomie seniors (CLIC - MAIA - CTA);4 Rue Claude Bonnier, Bordeaux, France;Bordeaux;33000;False;Ouvert;-0.5825234999999793;44.8380748
1941;May 25, 2020;True;Le 4 de Bordeaux;118 Rue HÃ©ron, 33000 Bordeaux, France;Bordeaux;33000;False;FermÃ© Temporairement;-0.58174;44.830376
1915;May 25, 2020;Inconnu;PASS adulte du CHU;33000 Place AmÃ©lie Raba LÃ©on, Bordeaux, France;Bordeaux;33000;False;Ouvert;-0.6028117;44.8303453
1896;May 25, 2020;True;CACIS;163 Avenue Emile Counord, 33300 Bordeaux, France;Bordeaux;33300;False;Ouvert;-0.5753571999999849;44.8601424
5939;May 25, 2020;True;Maison d'Ella;381 Boulevard du PrÃ©sident Wilson, 33200 Bordeaux, France;Bordeaux;33200;Inconnu;Ouvert;-0.5944067000000359;44.85291809999999
1974;May 25, 2020;True;Vict'aid;63 cours Georges Clemenceau, 33000 BORDEAUX;Bordeaux;33000;False;Ouvert;-0.578397;44.844569
4705;May 25, 2020;True;Le Girofard Bordeaux;34 Rue BouquiÃ¨re, Bordeaux, France;Bordeaux;33000;False;Ouvert;-0.57019200000002;44.83664289999999
8304;May 25, 2020;True;Douches;100 Boulevard Alfred Daney, Bordeaux, France;Bordeaux;33300;Inconnu;Ouvert;-0.5701413;44.86839889999999
9617;May 26, 2020;False;La cloche Ã  Biscuits;Rue Traversanne, Bordeaux, France;Bordeaux;33800;Inconnu;Ouvert;-0.5657179999999999;44.8320028
9334;May 26, 2020;True;Bus/Camion du CÅ“ur;6 Rue du Fort Louis, 33800 Bordeaux, France;Bordeaux;33800;Inconnu;Ouvert;-0.5617135;44.83054509999999
9337;May 26, 2020;True;Bus/Camion du CÅ“ur;8 Quai de la Grave, Bordeaux, France;Bordeaux;33800;Inconnu;Ouvert;-0.5639811999999998;44.8347098
1859;May 26, 2020;True;Centre de distribution des Restos du Coeur;14 Rue du Fort Louis, 33800 Bordeaux, France;Bordeaux;33800;False;Ouvert;-0.5617826999999807;44.8302154
9325;May 26, 2020;True;Bus/Camion du CÅ“ur;Rue Claude Bonnier, 33000 Bordeaux, France;Bordeaux;33000;Inconnu;Ouvert;-0.5847335;44.8381619
9331;May 26, 2020;True;Bus/Camion du CÅ“ur;Capucins - Victoire, 33000 Bordeaux, France;Bordeaux;33000;Inconnu;Ouvert;-0.5659744;44.8327762
